,0
8537,0
8538,0
8539,0
8540,0
8541,0
8542,0
8543,0
8544,1
8545,0
8546,0
8547,0
8548,1
8549,1
8550,0
8551,0
8552,1
8553,0
8554,0
8555,1
8556,0
8557,0
8558,1
8559,0
8560,0
8561,1
8562,0
8563,0
8564,0
8565,0
8566,0
8567,0
8568,0
8569,0
8570,1
8571,0
8572,0
8573,0
8574,0
8575,0
8576,-1
8577,0
8578,0
8579,0
8580,0
8581,0
8582,1
8583,1
8584,0
8585,0
8586,-1
8587,0
8588,4
8589,3
8590,0
8591,0
8592,1
8593,0
8594,0
8595,0
8596,-1
8597,1
8598,1
8599,-1
8600,0
8601,0
8602,2
8603,0
8604,6
8605,0
8606,0
8607,1
8608,0
8609,1
8610,0
8611,0
8612,0
8613,0
8614,1
8615,1
8616,0
8617,0
8618,0
8619,0
8620,0
8621,0
8622,0
8623,1
8624,1
8625,2
8626,0
8627,1
8628,0
8629,0
8630,1
8631,0
8632,0
8633,0
8634,0
8635,0
8636,0
8637,1
8638,1
8639,1
8640,0
8641,0
8642,0
8643,0
8644,0
8645,0
8646,0
8647,0
8648,0
8649,1
8650,0
8651,-1
8652,0
8653,0
8654,0
8655,0
8656,2
8657,0
8658,0
8659,0
8660,-1
8661,1
8662,0
8663,0
8664,0
8665,0
8666,1
8667,0
8668,0
8669,0
8670,0
8671,1
8672,0
8673,0
8674,0
8675,1
8676,0
8677,0
8678,0
8679,0
8680,0
8681,2
8682,2
8683,0
8684,0
8685,2
8686,0
8687,0
8688,0
8689,1
8690,0
8691,3
8692,1
8693,0
8694,0
8695,0
8696,0
8697,0
8698,0
8699,0
8700,1
8701,0
8702,0
8703,-1
8704,0
8705,1
8706,0
8707,0
8708,0
8709,0
8710,0
8711,0
8712,0
8713,0
8714,0
8715,0
8716,0
8717,1
8718,1
8719,0
8720,0
8721,0
8722,1
8723,0
8724,0
8725,0
8726,0
8727,1
8728,0
8729,0
8730,1
8731,0
8732,1
8733,0
8734,0
8735,4
8736,4
8737,0
8738,0
8739,0
8740,0
8741,0
8742,0
8743,0
8744,0
8745,0
8746,0
8747,0
8748,1
8749,0
8750,0
8751,0
8752,0
8753,0
8754,0
8755,1
8756,0
8757,0
8758,-1
8759,0
8760,0
8761,0
8762,0
8763,0
8764,0
8765,1
8766,0
8767,0
8768,0
8769,0
8770,0
8771,0
8772,0
8773,0
8774,0
8775,0
8776,0
8777,0
8778,0
8779,0
8780,0
8781,0
8782,0
8783,0
8784,0
8785,0
8786,1
8787,0
8788,0
8789,0
8790,0
8791,0
8792,0
8793,1
8794,0
8795,0
8796,0
8797,0
8798,0
8799,0
8800,0
8801,0
8802,0
8803,0
8804,0
8805,0
8806,0
8807,0
8808,0
8809,0
8810,0
8811,0
8812,0
8813,0
8814,4
8815,0
8816,0
8817,0
8818,1
8819,3
8820,0
8821,0
8822,0
8823,0
8824,4
8825,0
8826,0
8827,1
8828,0
8829,0
8830,1
8831,1
8832,0
8833,4
8834,0
8835,0
8836,0
8837,1
8838,1
8839,0
8840,0
8841,4
8842,0
8843,6
8844,0
8845,0
8846,1
8847,0
8848,0
8849,0
8850,0
8851,0
8852,0
8853,0
8854,1
8855,1
8856,1
8857,0
8858,0
8859,0
8860,0
8861,0
8862,0
8863,0
8864,1
8865,0
8866,-1
8867,0
8868,0
8869,0
8870,0
8871,0
8872,1
8873,0
8874,7
8875,0
8876,1
8877,0
8878,0
8879,0
8880,-1
8881,3
8882,0
8883,0
8884,1
8885,0
8886,0
8887,0
8888,0
8889,0
8890,1
8891,0
8892,0
8893,0
8894,0
8895,1
8896,1
8897,0
8898,0
8899,0
8900,-1
8901,1
8902,0
8903,0
8904,1
8905,0
8906,0
8907,0
8908,0
8909,0
8910,0
8911,0
8912,0
8913,0
8914,1
8915,-1
8916,0
8917,1
8918,0
8919,0
8920,0
8921,0
8922,0
8923,1
8924,1
8925,7
8926,0
8927,1
8928,0
8929,0
8930,0
8931,0
8932,0
8933,0
8934,2
8935,0
8936,3
8937,-1
8938,0
8939,0
8940,0
8941,0
8942,-1
8943,0
8944,1
8945,0
8946,0
8947,0
8948,0
8949,0
8950,0
8951,1
8952,0
8953,0
8954,0
8955,0
8956,0
8957,7
8958,0
8959,0
8960,1
8961,1
8962,2
8963,-1
8964,0
8965,0
8966,-1
8967,1
8968,0
8969,0
8970,0
8971,0
8972,0
8973,0
8974,-1
8975,1
8976,0
8977,1
8978,1
8979,1
8980,1
8981,-1
8982,-1
8983,0
8984,0
8985,0
8986,0
8987,1
8988,1
8989,1
8990,0
8991,0
8992,0
8993,1
8994,0
8995,1
8996,0
8997,0
8998,1
8999,0
9000,-1
9001,1
9002,0
9003,0
9004,-1
9005,1
9006,-1
9007,-1
9008,0
9009,0
9010,0
9011,0
9012,0
9013,0
9014,0
9015,0
9016,0
9017,1
9018,1
9019,0
9020,0
9021,0
9022,0
9023,0
9024,0
9025,0
9026,0
9027,0
9028,3
9029,0
9030,0
9031,0
9032,0
9033,0
9034,0
9035,7
9036,0
9037,0
9038,0
9039,0
9040,1
9041,6
9042,0
9043,0
9044,7
9045,1
9046,1
9047,0
9048,0
9049,-1
9050,1
9051,-1
9052,0
9053,0
9054,1
9055,0
9056,0
9057,0
9058,0
9059,-1
9060,1
9061,0
9062,0
9063,7
9064,0
9065,1
9066,0
9067,-1
9068,0
9069,-1
9070,0
9071,0
9072,4
9073,1
9074,1
9075,1
9076,0
9077,0
9078,0
9079,0
9080,0
9081,0
9082,1
9083,0
9084,0
9085,0
9086,1
9087,-1
9088,1
9089,0
9090,1
9091,1
9092,1
9093,0
9094,0
9095,-1
9096,0
9097,-1
9098,0
9099,0
9100,0
9101,0
9102,1
9103,0
9104,1
9105,0
9106,0
9107,0
9108,-1
9109,0
9110,1
9111,0
9112,0
9113,0
9114,1
9115,1
9116,0
9117,0
9118,0
9119,0
9120,0
9121,-1
9122,0
9123,0
9124,0
9125,1
9126,0
9127,0
9128,0
9129,1
9130,1
9131,0
9132,1
9133,0
9134,0
9135,0
9136,0
9137,1
9138,0
9139,0
9140,1
9141,-1
9142,0
9143,1
9144,-1
9145,0
9146,0
9147,-1
9148,-1
9149,0
9150,0
9151,1
9152,0
9153,1
9154,1
9155,-1
9156,-1
9157,1
9158,0
9159,0
9160,0
9161,1
9162,0
9163,4
9164,0
9165,0
9166,0
9167,1
9168,0
9169,0
9170,1
9171,7
9172,1
9173,0
9174,-1
9175,0
9176,0
9177,1
9178,0
9179,1
9180,1
9181,0
9182,1
9183,0
9184,1
9185,0
9186,0
9187,-1
9188,0
9189,0
9190,0
9191,0
9192,0
9193,1
9194,4
9195,0
9196,0
9197,-1
9198,1
9199,0
9200,0
9201,0
9202,0
9203,0
9204,0
9205,0
9206,0
9207,0
9208,0
9209,0
9210,0
9211,-1
9212,0
9213,1
9214,1
9215,0
9216,0
9217,0
9218,0
9219,0
9220,0
9221,0
9222,0
9223,1
9224,0
9225,-1
9226,-1
9227,1
9228,0
9229,0
9230,-1
9231,0
9232,6
9233,1
9234,0
9235,0
9236,1
9237,0
9238,1
9239,0
9240,0
9241,0
9242,0
9243,1
9244,2
9245,1
9246,0
9247,0
9248,0
9249,1
9250,0
9251,0
9252,0
9253,1
9254,1
9255,1
9256,0
9257,0
9258,1
9259,0
9260,0
9261,0
9262,0
9263,1
9264,0
9265,0
9266,0
9267,0
9268,0
9269,0
9270,0
9271,0
9272,1
9273,1
9274,0
9275,-1
9276,0
9277,0
9278,0
9279,0
9280,0
9281,1
9282,0
9283,1
9284,0
9285,1
9286,0
9287,0
9288,0
9289,0
9290,0
9291,0
9292,0
9293,0
9294,0
9295,0
9296,0
9297,0
9298,0
9299,0
9300,1
9301,0
9302,0
9303,1
9304,0
9305,0
9306,0
9307,0
9308,0
9309,1
9310,1
9311,0
9312,0
9313,0
9314,0
9315,0
9316,1
9317,1
9318,0
9319,1
9320,1
9321,0
9322,1
9323,0
9324,0
9325,0
9326,0
9327,1
9328,1
9329,-1
9330,1
9331,1
9332,1
9333,1
9334,0
9335,1
9336,0
9337,-1
9338,6
9339,0
9340,1
9341,0
9342,1
9343,1
9344,1
9345,0
9346,1
9347,0
9348,0
9349,1
9350,0
9351,0
9352,0
9353,0
9354,1
9355,0
9356,0
9357,0
9358,0
9359,0
9360,0
9361,0
9362,0
9363,1
9364,0
9365,0
9366,0
9367,0
9368,0
9369,0
9370,1
9371,0
9372,0
9373,0
9374,0
9375,7
9376,1
9377,0
9378,-1
9379,1
9380,0
9381,0
9382,0
9383,0
9384,-1
9385,0
9386,1
9387,-1
9388,0
9389,0
9390,0
9391,0
9392,0
9393,0
9394,0
9395,0
9396,0
9397,1
9398,0
9399,0
9400,0
9401,1
9402,1
9403,0
9404,0
9405,-1
9406,0
9407,0
9408,1
9409,0
9410,0
9411,0
9412,4
9413,0
9414,0
9415,0
9416,0
9417,0
9418,0
9419,0
9420,1
9421,0
9422,0
9423,1
9424,1
9425,1
9426,0
9427,0
9428,0
9429,0
9430,0
9431,0
9432,0
9433,0
9434,0
9435,0
9436,0
9437,0
9438,1
9439,0
9440,1
9441,1
9442,1
9443,0
9444,1
9445,0
9446,0
9447,0
9448,-1
9449,1
9450,0
9451,0
9452,1
9453,0
9454,1
9455,0
9456,1
9457,0
9458,1
9459,1
9460,1
9461,0
9462,0
9463,0
9464,1
9465,1
9466,0
9467,0
9468,0
9469,0
9470,0
9471,0
9472,0
9473,1
9474,1
9475,0
9476,-1
9477,1
9478,0
9479,1
9480,0
9481,1
9482,0
9483,0
9484,0
9485,0
9486,0
9487,0
9488,0
9489,0
9490,0
9491,0
9492,0
9493,0
9494,1
9495,7
9496,0
9497,0
9498,-1
9499,0
9500,0
9501,1
9502,1
9503,1
9504,-1
9505,0
9506,0
9507,0
9508,0
9509,0
9510,0
9511,0
9512,0
9513,0
9514,0
9515,1
9516,0
9517,0
9518,0
9519,0
9520,0
9521,0
9522,0
9523,0
9524,1
9525,0
9526,0
9527,1
9528,1
9529,0
9530,0
9531,1
9532,0
9533,2
9534,1
9535,0
9536,0
9537,0
9538,0
9539,0
9540,0
9541,0
9542,0
9543,0
9544,0
9545,0
9546,1
9547,0
9548,0
9549,0
9550,0
9551,0
9552,0
9553,0
9554,0
9555,0
9556,0
9557,0
9558,0
9559,0
9560,0
9561,0
9562,1
9563,0
9564,0
9565,0
9566,1
9567,1
9568,1
9569,0
9570,0
9571,1
9572,0
9573,0
9574,1
9575,0
9576,0
9577,0
9578,0
9579,0
9580,0
9581,1
9582,-1
9583,1
9584,0
9585,0
9586,0
9587,1
9588,0
9589,0
9590,0
9591,0
9592,0
9593,1
9594,0
9595,1
9596,0
9597,-1
9598,0
9599,2
9600,0
9601,1
9602,1
9603,3
9604,1
9605,-1
9606,1
9607,0
9608,0
9609,6
9610,1
9611,0
9612,1
9613,3
9614,1
9615,5
9616,3
9617,0
9618,-1
9619,1
9620,0
9621,1
9622,0
9623,0
9624,0
9625,0
9626,0
9627,0
9628,0
9629,0
9630,0
9631,3
9632,0
9633,0
9634,0
9635,0
9636,2
9637,1
9638,0
9639,1
9640,0
9641,0
9642,2
9643,1
9644,0
9645,1
9646,1
9647,1
9648,0
9649,0
9650,0
9651,0
9652,0
9653,0
9654,0
9655,0
9656,0
9657,1
9658,0
9659,0
9660,0
9661,0
9662,1
9663,1
9664,0
9665,1
9666,0
9667,0
9668,0
9669,0
9670,0
9671,1
9672,0
9673,3
9674,0
9675,0
9676,-1
9677,0
9678,0
9679,0
9680,0
9681,0
9682,0
9683,0
9684,2
9685,0
9686,-1
9687,0
9688,0
9689,0
9690,3
9691,0
9692,0
9693,0
9694,1
9695,0
9696,0
9697,0
9698,1
9699,0
9700,1
9701,0
9702,0
9703,1
9704,2
9705,4
9706,0
9707,0
9708,0
9709,0
9710,0
9711,4
9712,0
9713,1
9714,0
9715,0
9716,1
9717,-1
9718,0
9719,0
9720,0
9721,1
9722,0
9723,0
9724,0
9725,0
9726,0
9727,0
9728,0
9729,0
9730,2
9731,1
9732,0
9733,0
9734,-1
9735,0
9736,1
9737,0
9738,0
9739,0
9740,0
9741,0
9742,0
9743,0
9744,1
9745,-1
9746,0
9747,1
9748,4
9749,1
9750,1
9751,0
9752,0
9753,0
9754,0
9755,0
9756,0
9757,0
9758,0
9759,1
9760,0
9761,0
9762,0
9763,1
9764,0
9765,1
9766,0
9767,0
9768,0
9769,0
9770,0
9771,1
9772,0
9773,1
9774,0
9775,0
9776,1
9777,7
9778,0
9779,0
9780,1
9781,0
9782,0
9783,1
9784,0
9785,0
9786,0
9787,0
9788,-1
9789,0
9790,1
9791,0
9792,0
9793,2
9794,0
9795,6
9796,1
9797,0
9798,1
9799,0
9800,0
9801,1
9802,1
9803,1
9804,1
9805,-1
9806,0
9807,1
9808,0
9809,0
9810,0
9811,0
9812,0
9813,0
9814,0
9815,0
9816,0
9817,0
9818,0
9819,0
9820,0
9821,0
9822,1
9823,0
9824,0
9825,0
9826,1
9827,0
9828,1
9829,0
9830,1
9831,0
9832,0
9833,0
9834,0
9835,0
9836,1
9837,0
9838,1
9839,1
9840,1
9841,0
9842,0
9843,1
9844,1
9845,0
9846,2
9847,0
9848,-1
9849,1
9850,1
9851,0
9852,0
9853,1
9854,0
9855,0
9856,1
9857,1
9858,0
9859,1
9860,0
9861,1
9862,0
9863,2
9864,0
9865,1
9866,0
9867,0
9868,1
9869,0
9870,1
9871,0
9872,1
9873,0
9874,0
9875,1
9876,0
9877,0
9878,0
9879,0
9880,0
9881,0
9882,0
9883,0
9884,0
9885,0
9886,0
9887,0
9888,0
9889,0
9890,0
9891,0
9892,0
9893,0
9894,0
9895,0
9896,0
9897,0
9898,1
9899,0
9900,0
9901,0
9902,0
9903,0
9904,0
9905,1
9906,0
9907,0
9908,1
9909,1
9910,0
9911,0
9912,-1
9913,0
9914,0
9915,0
9916,0
9917,0
9918,1
9919,0
9920,1
9921,0
9922,0
9923,0
9924,1
9925,0
9926,0
9927,0
9928,0
9929,0
9930,0
9931,0
9932,0
9933,0
9934,0
9935,0
9936,0
9937,4
9938,0
9939,1
9940,1
9941,1
9942,0
9943,0
9944,1
9945,0
9946,1
9947,1
9948,0
9949,0
9950,1
9951,-1
9952,0
9953,0
9954,1
9955,-1
9956,0
9957,0
9958,0
9959,5
9960,1
9961,1
9962,-1
9963,1
9964,0
9965,1
9966,0
9967,1
9968,1
9969,1
9970,1
9971,1
9972,1
9973,1
9974,1
9975,0
9976,0
9977,0
9978,0
9979,-1
9980,0
9981,0
9982,1
9983,1
9984,4
9985,0
9986,0
9987,0
9988,0
9989,0
9990,0
9991,0
9992,1
9993,0
9994,0
9995,0
9996,0
9997,0
9998,0
9999,0
10000,0
10001,0
10002,0
10003,0
10004,0
10005,0
10006,0
10007,0
10008,0
10009,0
10010,0
10011,0
10012,0
10013,0
10014,0
10015,0
10016,0
10017,0
10018,0
10019,0
10020,1
10021,0
10022,0
10023,0
10024,0
10025,0
10026,0
10027,0
10028,0
10029,0
10030,0
10031,1
10032,0
10033,0
10034,0
10035,0
10036,0
10037,0
10038,0
10039,0
10040,1
10041,0
10042,1
10043,0
10044,0
10045,1
10046,0
10047,0
10048,-1
10049,0
10050,0
10051,0
10052,0
10053,0
10054,0
10055,0
10056,0
10057,4
10058,1
10059,1
10060,0
10061,0
10062,0
10063,0
10064,0
10065,0
10066,0
10067,2
10068,0
10069,0
10070,1
10071,1
10072,0
10073,0
10074,0
10075,0
10076,0
10077,0
10078,0
10079,0
10080,0
10081,-1
10082,1
10083,0
10084,1
10085,0
10086,0
10087,-1
10088,1
10089,1
10090,0
10091,-1
10092,0
10093,1
10094,0
10095,0
10096,1
10097,0
10098,-1
10099,0
10100,0
10101,0
10102,0
10103,-1
10104,1
10105,2
10106,2
10107,2
10108,1
10109,1
10110,1
10111,1
10112,0
10113,0
10114,0
10115,0
10116,1
10117,1
10118,7
10119,0
10120,1
10121,1
10122,0
10123,0
10124,0
10125,0
10126,0
10127,0
10128,0
10129,0
10130,1
10131,0
10132,1
10133,0
10134,0
10135,1
10136,1
10137,1
10138,0
10139,-1
10140,3
10141,0
10142,1
10143,0
10144,0
10145,0
10146,0
10147,0
10148,0
10149,0
10150,0
10151,0
10152,0
10153,0
10154,0
10155,1
10156,1
10157,0
10158,1
10159,1
10160,-1
10161,0
10162,1
10163,0
10164,0
10165,1
10166,1
10167,1
10168,0
10169,0
10170,0
10171,-1
10172,0
10173,0
10174,1
10175,0
10176,0
10177,0
10178,0
10179,0
10180,1
10181,0
10182,0
10183,0
10184,0
10185,0
10186,0
10187,0
10188,0
10189,1
10190,1
10191,0
10192,4
10193,-1
10194,0
10195,1
10196,0
10197,1
10198,0
10199,0
10200,0
10201,0
10202,0
10203,0
10204,1
10205,0
10206,1
10207,0
10208,1
10209,0
10210,0
10211,0
10212,0
10213,0
10214,0
10215,0
10216,1
10217,0
10218,0
10219,1
10220,1
10221,1
10222,1
10223,1
10224,0
10225,2
10226,0
10227,0
10228,0
10229,1
10230,-1
10231,0
10232,0
10233,0
10234,0
10235,0
10236,0
10237,1
10238,1
10239,0
10240,1
10241,0
10242,0
10243,-1
10244,0
10245,0
10246,0
10247,0
10248,0
10249,4
10250,0
10251,0
10252,0
10253,0
10254,0
10255,1
10256,0
10257,1
10258,1
10259,1
10260,0
10261,0
10262,0
10263,7
10264,0
10265,0
10266,1
10267,0
10268,1
10269,0
10270,0
10271,0
10272,0
10273,0
10274,0
10275,0
10276,0
10277,0
10278,0
10279,0
10280,1
10281,1
10282,0
10283,0
10284,0
10285,1
10286,0
10287,0
10288,0
10289,0
10290,0
10291,4
10292,1
10293,1
10294,1
10295,1
10296,0
10297,1
10298,0
10299,0
10300,0
10301,1
10302,0
10303,2
10304,0
10305,1
10306,0
10307,0
10308,0
10309,0
10310,-1
10311,0
10312,1
10313,1
10314,0
10315,1
10316,0
10317,0
10318,1
10319,0
10320,0
10321,1
10322,1
10323,0
10324,0
10325,1
10326,1
10327,0
10328,0
10329,0
10330,0
10331,0
10332,0
10333,0
10334,1
10335,2
10336,0
10337,0
10338,2
10339,0
10340,0
10341,0
10342,0
10343,7
10344,0
10345,0
10346,0
10347,0
10348,0
10349,0
10350,1
10351,0
10352,0
10353,0
10354,1
10355,0
10356,0
10357,0
10358,0
10359,1
10360,1
10361,0
10362,0
10363,1
10364,0
10365,0
10366,0
10367,1
10368,1
10369,1
10370,0
10371,0
10372,0
10373,0
10374,1
10375,0
10376,1
10377,-1
10378,1
10379,0
10380,1
10381,0
10382,0
10383,0
10384,-1
10385,0
10386,0
10387,1
10388,0
10389,-1
10390,1
10391,0
10392,0
10393,1
10394,0
10395,0
10396,0
10397,5
10398,1
10399,0
10400,1
10401,1
10402,1
10403,0
10404,1
10405,0
10406,0
10407,-1
10408,1
10409,1
10410,0
10411,0
10412,0
10413,0
10414,0
10415,-1
10416,0
10417,0
10418,0
10419,1
10420,0
10421,0
10422,1
10423,0
10424,1
10425,0
10426,1
10427,1
10428,0
10429,0
10430,0
10431,0
10432,0
10433,0
10434,0
10435,0
10436,1
10437,0
10438,0
10439,1
10440,1
10441,0
10442,0
10443,0
10444,0
10445,0
10446,0
10447,0
10448,-1
10449,-1
10450,1
10451,0
10452,1
10453,1
10454,0
10455,0
10456,1
10457,0
10458,1
10459,0
10460,1
10461,0
10462,1
10463,1
10464,0
10465,1
10466,0
10467,0
10468,0
10469,1
10470,0
10471,1
10472,0
10473,1
10474,0
10475,1
10476,0
10477,0
10478,0
10479,0
10480,1
10481,0
10482,2
10483,1
10484,1
10485,1
10486,0
10487,1
10488,1
10489,1
10490,0
10491,-1
10492,1
10493,0
10494,0
10495,0
10496,0
10497,0
10498,0
10499,1
10500,1
10501,1
10502,0
10503,1
10504,0
10505,0
10506,0
10507,0
10508,0
10509,1
10510,0
10511,0
10512,1
10513,1
10514,0
10515,0
10516,1
10517,1
10518,1
10519,0
10520,-1
10521,0
10522,0
10523,5
10524,0
10525,0
10526,0
10527,1
10528,1
10529,0
10530,1
10531,1
10532,-1
10533,1
10534,0
10535,0
10536,0
10537,1
10538,1
10539,1
10540,0
10541,1
10542,1
10543,1
10544,0
10545,1
10546,0
10547,0
10548,0
10549,1
10550,0
10551,1
10552,0
10553,4
10554,0
10555,0
10556,0
10557,0
10558,0
10559,0
10560,0
10561,0
10562,0
10563,1
10564,0
10565,1
10566,0
10567,1
10568,0
10569,0
10570,0
10571,0
10572,1
10573,0
10574,1
10575,1
10576,0
10577,1
10578,0
10579,0
10580,1
10581,0
10582,0
10583,0
10584,1
10585,0
10586,0
10587,0
10588,0
10589,-1
10590,0
10591,0
10592,0
10593,0
10594,0
10595,0
10596,0
10597,1
10598,0
10599,0
10600,0
10601,0
10602,0
10603,0
10604,0
10605,0
10606,1
10607,1
10608,0
10609,0
10610,-1
10611,1
10612,1
10613,0
10614,0
10615,0
10616,0
10617,0
10618,1
10619,0
10620,1
10621,0
10622,0
10623,0
10624,0
10625,1
10626,1
10627,5
10628,0
10629,1
10630,2
10631,1
10632,0
10633,0
10634,0
10635,0
10636,0
10637,0
10638,0
10639,0
10640,0
10641,0
10642,0
10643,0
10644,0
10645,-1
10646,1
10647,1
10648,1
10649,1
10650,0
10651,1
10652,-1
10653,0
10654,1
10655,0
10656,1
10657,4
10658,0
10659,0
10660,0
10661,0
10662,0
10663,0
10664,1
10665,0
10666,0
10667,5
10668,0
10669,0
10670,0
10671,1
10672,0
10673,0
10674,0
10675,1
10676,1
10677,0
10678,0
10679,0
10680,0
10681,-1
10682,5
10683,1
10684,0
10685,1
10686,0
10687,0
10688,0
10689,0
10690,0
10691,0
10692,0
10693,0
10694,0
10695,1
10696,0
10697,0
10698,0
10699,0
10700,0
10701,0
10702,0
10703,0
10704,2
10705,1
10706,0
10707,0
10708,0
10709,0
10710,0
10711,0
10712,0
10713,0
10714,0
10715,0
10716,0
10717,0
10718,0
10719,0
10720,0
10721,-1
10722,0
10723,0
10724,0
10725,7
10726,0
10727,0
10728,0
10729,0
10730,0
10731,0
10732,0
10733,1
10734,0
10735,0
10736,0
10737,0
10738,0
10739,0
10740,0
10741,0
10742,0
10743,0
10744,0
10745,0
10746,0
10747,0
10748,0
10749,0
10750,0
10751,0
10752,0
10753,1
10754,0
10755,0
10756,0
10757,7
10758,0
10759,0
10760,0
10761,1
10762,0
10763,1
10764,0
10765,-1
10766,1
10767,1
10768,1
10769,-1
10770,-1
10771,-1
10772,0
10773,0
10774,0
10775,0
10776,0
10777,1
10778,0
10779,0
10780,1
10781,0
10782,0
10783,0
10784,0
10785,0
10786,0
10787,1
10788,1
10789,0
10790,0
10791,1
10792,0
10793,0
10794,1
10795,0
10796,0
10797,0
10798,0
10799,0
10800,0
10801,1
10802,2
10803,0
10804,0
10805,0
10806,0
10807,2
10808,0
10809,0
10810,-1
10811,0
10812,0
10813,0
10814,0
10815,-1
10816,0
10817,0
10818,1
10819,1
10820,0
10821,0
10822,1
10823,1
10824,0
10825,0
10826,1
10827,0
10828,0
10829,0
10830,1
10831,0
10832,0
10833,0
10834,0
10835,1
10836,0
10837,1
10838,0
10839,0
10840,0
10841,1
10842,0
10843,1
10844,1
10845,1
10846,0
10847,1
10848,0
10849,0
10850,1
10851,0
10852,1
10853,0
10854,0
10855,0
10856,0
10857,0
10858,0
10859,0
10860,0
10861,1
10862,0
10863,0
10864,4
10865,0
10866,0
10867,1
10868,0
10869,1
10870,0
10871,0
10872,1
10873,0
10874,0
10875,0
10876,0
10877,0
10878,0
10879,7
10880,1
10881,0
10882,0
10883,0
10884,0
10885,0
10886,0
10887,0
10888,0
10889,0
10890,0
10891,0
10892,0
10893,0
10894,0
10895,0
10896,0
10897,0
10898,0
10899,1
10900,1
10901,4
10902,0
10903,0
10904,0
10905,0
10906,0
10907,0
10908,5
10909,0
10910,0
10911,0
10912,0
10913,4
10914,0
10915,-1
10916,0
10917,0
10918,0
10919,0
10920,0
10921,0
10922,1
10923,0
10924,0
10925,0
10926,0
10927,0
10928,1
10929,1
10930,1
10931,3
10932,0
10933,2
10934,1
10935,1
10936,3
10937,0
10938,0
10939,0
10940,1
10941,0
10942,0
10943,0
10944,1
10945,0
10946,0
10947,0
10948,0
10949,0
10950,0
10951,0
10952,-1
10953,0
10954,0
10955,1
10956,0
10957,0
10958,0
10959,0
10960,1
10961,0
10962,0
10963,2
10964,1
10965,1
10966,0
10967,1
10968,1
10969,0
10970,0
10971,0
10972,0
10973,0
10974,0
10975,0
10976,0
10977,0
10978,0
10979,0
10980,0
10981,0
10982,0
10983,0
10984,0
10985,0
10986,1
10987,0
10988,0
10989,0
10990,0
10991,0
10992,0
10993,0
10994,0
10995,1
10996,0
10997,-1
10998,0
10999,1
11000,0
11001,1
11002,1
11003,0
11004,1
11005,0
11006,1
11007,1
11008,0
11009,1
11010,0
11011,0
11012,0
11013,0
11014,0
11015,0
11016,0
11017,0
11018,0
11019,0
11020,1
11021,6
11022,0
11023,1
11024,1
11025,0
11026,0
11027,0
11028,1
11029,0
11030,0
11031,0
11032,0
11033,1
11034,0
11035,0
11036,0
11037,0
11038,0
11039,0
11040,-1
11041,4
11042,0
11043,0
11044,1
11045,0
11046,1
11047,7
11048,0
11049,0
11050,0
11051,0
11052,1
11053,0
11054,0
11055,0
11056,1
11057,1
11058,0
11059,1
11060,0
11061,0
11062,1
11063,0
11064,0
11065,0
11066,0
11067,1
11068,0
11069,0
11070,0
11071,0
11072,0
11073,0
11074,0
11075,1
11076,1
11077,0
11078,0
11079,-1
11080,0
11081,0
11082,1
11083,1
11084,1
11085,1
11086,0
11087,0
11088,0
11089,2
11090,1
11091,0
11092,1
11093,0
11094,-1
11095,0
11096,1
11097,1
11098,0
11099,0
11100,-1
11101,0
11102,0
11103,1
11104,0
11105,1
11106,1
11107,0
11108,0
11109,0
11110,0
11111,0
11112,0
11113,0
11114,0
11115,7
11116,7
11117,1
11118,0
11119,0
11120,0
11121,0
11122,0
11123,1
11124,0
11125,0
11126,0
11127,3
11128,0
11129,0
11130,0
11131,0
11132,6
11133,1
11134,0
11135,0
11136,0
11137,1
11138,0
11139,1
11140,0
11141,0
11142,0
11143,0
11144,0
11145,0
11146,1
11147,2
11148,5
11149,1
11150,0
11151,0
11152,0
11153,0
11154,1
11155,0
11156,0
11157,0
11158,0
11159,0
11160,0
11161,0
11162,1
11163,0
11164,-1
11165,1
11166,0
11167,0
11168,1
11169,0
11170,-1
11171,-1
11172,1
11173,1
11174,0
11175,1
11176,0
11177,1
11178,0
11179,5
11180,1
11181,1
11182,0
11183,0
11184,1
11185,1
11186,1
11187,1
11188,1
11189,-1
11190,1
11191,1
11192,1
11193,0
11194,0
11195,0
11196,0
11197,0
11198,0
11199,0
11200,0
11201,7
11202,1
11203,1
11204,0
11205,-1
11206,0
11207,1
11208,0
11209,0
11210,0
11211,0
11212,0
11213,4
11214,1
11215,0
11216,0
11217,0
11218,0
11219,0
11220,0
11221,0
11222,0
11223,0
11224,4
11225,0
11226,0
11227,0
11228,1
11229,0
11230,1
11231,1
11232,0
11233,0
11234,0
11235,1
11236,0
11237,0
11238,1
11239,1
11240,1
11241,0
11242,0
11243,0
11244,0
11245,1
11246,0
11247,1
11248,0
11249,0
11250,0
11251,0
11252,0
11253,2
11254,0
11255,1
11256,1
11257,0
11258,0
11259,1
11260,0
11261,0
11262,0
11263,0
11264,0
11265,1
11266,1
11267,0
11268,0
11269,0
11270,0
11271,0
11272,0
11273,0
11274,0
11275,0
11276,-1
11277,0
11278,0
11279,1
11280,0
11281,0
11282,0
11283,0
11284,0
11285,0
11286,1
11287,0
11288,0
11289,0
11290,0
11291,0
11292,2
11293,1
11294,-1
11295,1
11296,0
11297,0
11298,0
11299,1
11300,1
11301,0
11302,1
11303,0
11304,1
11305,1
11306,1
11307,0
11308,0
11309,0
11310,0
